danceability,energy,valence,acousticness,speechiness,instrumentalness,liveness,tempo,track_id,track_name,artists,track_genre,playlist_id,playlist_name,playlist_type
0.63,0.916,0.303,0.00106,0.0522,0.0225,0.871,87.503,0IBfzm4cEZ0rQK5YGXjXNg,Reminisce - Matt Neux Remix,Toronto Is Broken;Natty Campbell;Matt Neux,idm,KAGGLE_IDM,IDM (editorial proxy),editorial
0.561,0.995,0.0864,0.102,0.473,0.0,0.329,179.989,4znltrmEJkEFZfZZHvjEr0,Analoog,Dither;D-Fence,idm,KAGGLE_IDM,IDM (editorial proxy),editorial
0.254,0.0288,0.0314,0.983,0.0471,0.931,0.0924,119.909,1ymdMV25DsHND0QwS6MMOJ,Morning,alva noto;Ryuichi Sakamoto,idm,KAGGLE_IDM,IDM (editorial proxy),editorial
0.546,0.251,0.807,0.739,0.0427,0.882,0.115,139.903,4gjWKsTwZZKwN0nnES8bGv,o9-Silence,o9,idm,KAGGLE_IDM,IDM (editorial proxy),editorial
0.586,0.509,0.355,0.0463,0.0292,0.707,0.106,84.987,6wIfDr2zoImLGyGhmbMurK,Cherry Blue Boo,Freescha,idm,KAGGLE_IDM,IDM (editorial proxy),editorial
0.297,0.662,0.244,0.0445,0.112,0.907,0.138,179.592,6al5W91WYuPKkOEV5sMocH,Babalon,arai tasuku,idm,KAGGLE_IDM,IDM (editorial proxy),editorial
0.843,0.44,0.546,0.0393,0.122,0.597,0.0961,139.979,4vkWsHZsEtJch74xWkxSib,Eva - Original Mix,Ishome,idm,KAGGLE_IDM,IDM (editorial proxy),editorial
0.174,0.325,0.0854,0.938,0.0472,0.966,0.303,121.203,5V9EDJZCnMmuDikOipNcIs,"Form, Function and Friction [Mixed] - Reworked",The Black Dog,idm,KAGGLE_IDM,IDM (editorial proxy),editorial
0.245,0.679,0.263,0.0332,0.0691,0.00659,0.175,110.423,55Y5mgBeq2ObVg04Uc3Q4Q,Lizzy's delights - 2021 Remastered,arai tasuku;hatis noit,idm,KAGGLE_IDM,IDM (editorial proxy),editorial
0.455,0.996,0.276,0.0571,0.215,0.00966,0.585,174.978,4DZePgUhY53evWVPH8jEeC,Make It Work [Mixed],Dither,idm,KAGGLE_IDM,IDM (editorial proxy),editorial
0.406,0.754,0.0812,0.00562,0.0467,0.965,0.116,84.971,3loBcjKmFkcSV6fdKnSgMK,Making Lake Park In The Sun,Casino Versus Japan,idm,KAGGLE_IDM,IDM (editorial proxy),editorial
0.716,0.96,0.94,0.000563,0.0762,0.937,0.0943,172.303,0dkP7oPRLehcfAEGIvDk91,Tev-Lev,Ilkae,idm,KAGGLE_IDM,IDM (editorial proxy),editorial
0.796,0.65,0.508,0.0556,0.348,0.824,0.1,132.903,6NiTv13bDiqOK0k40jIzyu,Existenzmaximum,Datassette,idm,KAGGLE_IDM,IDM (editorial proxy),editorial
0.138,0.295,0.0819,0.244,0.0393,0.913,0.0965,89.026,5C9czXXsCVQ7E1e0MP9eBe,Perspex,Plaid,idm,KAGGLE_IDM,IDM (editorial proxy),editorial
0.597,0.975,0.875,0.0251,0.0336,0.358,0.188,152.985,1HW8530N82xyALSo5SZQfp,On My Own - Extended Version,Nikka,idm,KAGGLE_IDM,IDM (editorial proxy),editorial
0.757,0.63,0.751,0.528,0.0448,7.54e-06,0.21,90.065,1IrrUkNLEsZXC4vdwbqkhr,แค่กู Ft.PT$K,CN,idm,KAGGLE_IDM,IDM (editorial proxy),editorial
0.491,0.957,0.418,0.0057,0.0681,0.21,0.45,174.06,5zdwx9iNg9OySJzpzUXjx2,Run Underwater,Toronto Is Broken;Aktive;MZKA,idm,KAGGLE_IDM,IDM (editorial proxy),editorial
0.52,0.858,0.215,0.108,0.0729,0.834,0.117,93.834,4miEA9U9PZKBYryATLzCKC,Hasty Boom Alert,µ-Ziq,idm,KAGGLE_IDM,IDM (editorial proxy),editorial
0.615,0.832,0.896,0.0956,0.03,0.774,0.3,134.206,6o7RI92scC7x0d0exhdyvA,Elide - Peel Session,Plaid,idm,KAGGLE_IDM,IDM (editorial proxy),editorial
0.545,0.57,0.795,0.623,0.0477,2.72e-05,0.115,78.686,0MGktjEGcTSHA3Me5BHP8V,La Rosa Roja,Kiko Revatta,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.718,0.373,0.803,0.732,0.0388,1.19e-06,0.0901,88.299,3fW2vsnQdAJYRiKJ2pNBQx,El Candado,Los Tres Caballeros,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.645,0.303,0.535,0.924,0.0525,4.21e-05,0.122,76.367,3PdRT4G6yxK550yGBDN64F,El Emprendado,Carlos Di Fulvio,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.695,0.144,0.285,0.989,0.0765,0.949,0.105,86.016,5Cus9CsxgYP7uNG76BJAgR,Station,August Flendahl,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.648,0.366,0.307,0.87,0.0316,7.56e-05,0.106,102.903,1bij1AVdF8WSokYyBCGVyg,Si no eres tú,Los Tecolines,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.428,0.297,0.281,0.948,0.0452,0.928,0.119,97.345,68kmDSWrnHoV5jfgJblUK3,Mad World - Classical Guitar Version,Liad Abraham,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.486,0.48,0.215,0.772,0.0262,0.802,0.09,107.282,7BQVhWw9GR1Up3eKQrYFlI,Nocturne,Julian Lage,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.287,0.318,0.51,0.979,0.038,0.914,0.115,138.623,3oZ5FtxyVCv9Iis84HPuMr,Prelúdio No. 2,Sergio & Odair Assad,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.542,0.143,0.25,0.976,0.0617,0.928,0.101,79.413,0VYl6MeDfICsBCiopYfv0a,Nostalgias De Buenos Aires,Las Lagrimas,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.506,0.102,0.598,0.912,0.0476,0.924,0.12,105.899,4JHvqjJ8ntYh3XP89zJdej,La Negra,Ramon Dona-Dio;Sus Guitarras Mexicanas,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.743,0.102,0.23,0.941,0.0895,0.865,0.11,113.556,6c8Ma1htTLtiHXShaYwYDu,Hispanoamerica,Chico Getz,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.732,0.203,0.383,0.943,0.0651,0.682,0.113,119.805,09Z0fc2bC2g5X5fhOklDbF,Milano,Henrik Janson,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.728,0.463,0.641,0.842,0.032,0.000189,0.108,115.121,67AylYLcfFigZDHcIg4xdo,Dos Cruces,Los Tecolines,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.708,0.172,0.324,0.887,0.0699,0.909,0.11,124.888,339GdUcvlp87ezhYF5evR6,Girls Like You,Andrew Foy,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.619,0.189,0.511,0.903,0.0367,0.00106,0.189,103.486,5JdxGnN3gjzEidLMOuKwJG,Sortilegio,Cuco Sánchez;Fernando Zenaido Maldonado,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.765,0.397,0.731,0.862,0.0373,0.00011,0.115,116.499,2HjQHKtr3kYG4BaCbQZd67,Venganza,Los Tecolines,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.539,0.223,0.379,0.952,0.0366,0.92,0.107,135.925,0yxHod0FL7710UacXMQA2y,Hold On (Instrumental Guitar),Guus Dielissen,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.564,0.45,0.802,0.891,0.0397,0.0,0.377,93.152,1lZ63WONmerfN9LwRRltYy,La San Marqueña,Cuco Sánchez,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.546,0.517,0.803,0.893,0.0409,0.000204,0.125,157.701,2ZowEqPtfAsvA9Of2RWcw1,Campo Afuera,Carlos Di Fulvio,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.426,0.0506,0.228,0.976,0.0643,0.935,0.117,82.718,1KeYXMOAIC8gVYjAAqRYBv,La Barca de Oro,Antonio Bribiesca,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.499,0.17,0.269,0.862,0.0422,0.00108,0.085,94.45,1xU4U0HkoKrDAkKxbTbda6,Merry Christmas Baby,Kenny Burrell,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.352,0.357,0.511,0.785,0.0341,0.0,0.226,139.863,4x4x75bOirYo5t5n9koknD,Haleakala Ku Hanohano,Hapa,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.0,0.004,0.0,0.97,0.0,0.959,0.109,0.0,0pTAEdockvKVSq1hhFqk7O,Amager,Little Symphony,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.511,0.33,0.259,0.609,0.0585,0.846,0.0982,196.045,2ggLxejiY4aIzf7FmZDTTj,Cielo Rojo / Cruz De Olvido,Los Poetas De La Guitarra,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.334,0.47,0.623,0.941,0.0322,0.967,0.127,51.206,1Ml3WKPxXfBnwcAScFGrdf,"God Rest Ye, Merry Gentlemen",Kenny Burrell,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.827,0.134,0.189,0.93,0.123,0.878,0.111,119.984,06AgHpQ0hUM1BPDgIS4R9P,Vesuvio,Anila Mirela,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.717,0.188,0.399,0.973,0.0513,0.862,0.11,107.985,0ZSFjbcjmMccbJbWouNRxR,Your Song,Tobias Berntsson,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.545,0.299,0.535,0.847,0.0727,0.904,0.351,111.301,6B9PouVhOXkcZupTE7VyoN,Contigo,Claudio Estrada,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.621,0.638,0.511,0.758,0.0287,0.00657,0.151,96.143,2Roqy66JjQRE9I1aL2Ejkp,Dime Quien,Los Apus,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.771,0.399,0.593,0.724,0.0453,1.28e-06,0.0968,102.72,75dIoAfqSCBaPggErlHT2d,Sábelo bien,Los Tecolines,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.569,0.0507,0.298,0.889,0.054,0.0,0.0679,117.579,6AL5LBZf5MA7cjZvm40fpg,Anillo de Compromiso,Cuco Sánchez,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.586,0.796,0.805,0.582,0.0926,2.49e-06,0.0901,141.1,5M59tL4qUObhHRGrhvdsVw,Regresa Cariñito,Duo Retama,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.789,0.478,0.824,0.629,0.0409,0.0,0.154,125.474,2bunTwJC1dEXmQtByVpJht,Cerezo rosa,Los Tecolines,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.786,0.303,0.185,0.957,0.0718,0.888,0.108,95.013,2Er1pZzcQHCLIAGdwuKhhb,Light,Maneli Jamal,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.673,0.294,0.462,0.94,0.047,0.928,0.115,143.934,4zuBrgki6nJ8SaE8YAcnuq,Moonlight Sonata,Henrik Janson,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.482,0.0685,0.221,0.991,0.0868,0.934,0.109,103.099,72dTSVm9IsZD0eYft7H7XV,Elegia,Antonio Garcia Isaac,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.732,0.569,0.684,0.706,0.0856,3.96e-06,0.0794,111.525,7HP4mx8OmlscxGWlRgciSw,Huérfano Pajarillo,Trio Ayacucho,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.701,0.68,0.661,0.8,0.063,0.0,0.277,140.136,3sImzgfyRoimZjJxKqCEoz,Te Dejare,Dúo Romances,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.729,0.446,0.91,0.974,0.034,0.000702,0.173,112.476,5AOS3sZzMVmhJDgV8PjOoR,Ya no te quiero,Los Tecolines,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.521,0.335,0.537,0.828,0.0569,0.927,0.272,136.627,2YKCSCs5WmBonIm4WVfKSK,What Keeps You Up at Night (Instrumental Version),Steve Petrunak,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.739,0.41,0.656,0.46,0.0428,0.0,0.171,138.059,37Au9ab3zTZAkpY2QvbCub,Yaulillay,William Luna;Julio Humala L,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.636,0.0821,0.463,0.99,0.106,0.937,0.116,87.379,07ulGbvQJporStcKaTxnaY,Outerinho,Azur,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.499,0.784,0.926,0.382,0.0357,0.0,0.0937,199.961,2uNzHTy6iLyzZhY1bDuuZ0,Sweet Kinda Summer,Jesse Rice,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.475,0.502,0.699,0.544,0.0445,0.0,0.129,87.516,4tfz45yRunfyscFmeWtmz2,Canto De Ossanha,Baden Powell;Vinícius de Moraes,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.545,0.396,0.231,0.922,0.0306,0.00368,0.11,95.673,5K9xN9C2TFIfAN0R5ExOVU,Upojenie (Ecstasy),Pat Metheny;Anna Maria Jopek,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.816,0.324,0.677,0.567,0.169,0.883,0.0917,164.794,24RHU19OMQSwIR93bUguNh,La Llorona,Mexican Music Factory;Felipe Gutierrez,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.688,0.74,0.741,0.266,0.0477,1.37e-06,0.123,93.978,5XwQe5h1ifxS0dL16uuEBH,Niñachay,William Luna;Jean Pierre Magnet;Serenata De Los Andes,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.736,0.369,0.745,0.954,0.0464,1.75e-05,0.247,103.19,1hROBnCqFzpXwOXeAM5PMU,Adios Mariquita Linda,Los Tecolines,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.437,0.355,0.0365,0.897,0.0703,0.818,0.115,148.635,0oXlEtLDbSjKG2l9yAmzMK,The Queen's Prayer,"George Kahumoku, Jr.",guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.661,0.489,0.613,0.846,0.0522,0.863,0.112,111.511,7jyXoRvNprm7oudAzrwGpQ,Something Just Like This,Mattias Krantz,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.48,0.146,0.286,0.976,0.0557,0.899,0.111,179.397,6tiBQfLmSouPg6UeJ1EC64,Ave Maria by Schubert,Henrik Janson,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.452,0.344,0.354,0.746,0.0336,0.00389,0.126,99.894,6qM3zhKdj7VA8y4xuO27OR,Cancion Del Amor En Zapatillas,Eduardo Falú,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.371,0.22,0.209,0.947,0.0361,0.94,0.108,89.041,0OiMOaoZzKb8eNlOj70d4V,Aloha 'Oe,Danny Carvalho,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.509,0.267,0.242,0.742,0.0256,0.0,0.114,81.958,4KXDsTlpdUe78WsdNfnRDY,He Is The Only Reason,Maunalua,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.452,0.298,0.323,0.66,0.0421,0.0141,0.226,109.15,5UC4NQOJFPBlvUlYQBGyLt,Christmas Song,Kurt Rosenwinkel,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.575,0.0525,0.0588,0.962,0.0508,0.913,0.0943,144.11,0EooyHZSoef5x1Y9ByRb8t,The slow train,Jonnie Snoilsky,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.523,0.0966,0.441,0.937,0.0459,0.0,0.0844,109.628,1HiJ7iacnc1kFWHpc3HRoU,Que Manera de Perder - Remastered,Cuco Sánchez,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.406,0.24,0.673,0.851,0.0476,0.912,0.103,88.152,79pVovxJkZVSVAorL8MtSk,Despacito,Andrew Foy,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.654,0.218,0.297,0.941,0.0588,0.907,0.241,90.108,1XUMiKAXzoSTy5lU3dwPRe,Qualm,Ichika Nito,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.554,0.0666,0.218,0.916,0.0716,0.669,0.0918,74.877,5NWqo7MhQEPYUaCAklq9ul,Ice,Ichika Nito,guitar,KAGGLE_GUITAR,Acoustic Guitar (editorial proxy),editorial
0.582,0.197,0.149,0.748,0.0493,0.923,0.101,99.816,7dYuI25NR8Y3VpV0IfBntP,Sleep Well,SPEECHLESS,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.926,0.199,0.763,0.51,0.0916,0.119,0.224,113.952,2DIFiLjzVxSUc7YY2k7WDA,Loosing Interest,Timmies;Shiloh Dynasty,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.801,0.335,0.0388,0.73,0.3,0.737,0.102,77.998,6AN0bkQqvfxyLJrnm2a7Ok,Lucid Dream,Oatmello,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.731,0.593,0.713,0.557,0.279,0.0,0.168,137.793,78ipAAYJBIkIPpnVtPHqWi,i tried everything (feat. Kailee Morgue & Zaini),Foster;Zaini;Kailee Morgue,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.814,0.333,0.387,0.874,0.189,3.54e-06,0.615,99.994,4xU4wWPzUNlQgTfaKCcheW,You Are Loving,Timmies;Shiloh Dynasty,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.793,0.366,0.528,0.758,0.0461,0.0,0.132,128.003,34FlGAOQi36sh65cl3UzPF,fine,KAYDEN,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.78,0.24,0.171,0.373,0.0711,0.0141,0.452,140.502,2Nbhq0jI4SR7whs7YNZEuJ,17 - Slowed + reverb,Shiloh Dynasty,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.489,0.447,0.122,0.777,0.0422,0.222,0.0843,169.906,0wX927FSg3NjodBI8FI9Q8,I Found Her,Faime,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.698,0.239,0.254,0.928,0.103,0.934,0.146,156.131,09CghlE8YyAs8cUHCpvKac,I'm Sorry,Glimlip;Yasper,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.641,0.242,0.409,0.879,0.0757,0.0,0.394,75.99,38jJdP6hG3x63SKrJZutMW,Baby,Brandon,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.663,0.283,0.387,0.27,0.0899,0.0,0.189,146.228,2LO5hQnz5rEaRwkGUvZcHN,spin you round,Rocco,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.905,0.639,0.962,0.0853,0.0429,2.51e-05,0.0532,122.904,4uuSmtQXYcFwlvFoyC2qiu,Reasons You Should Care,Fiji Blue,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.726,0.329,0.346,0.908,0.0929,0.00943,0.36,148.102,6KAHkWzY0RhDLXDazqz9GM,Emotional Crank,Tomppabeats,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.611,0.256,0.585,0.899,0.0733,0.00497,0.125,123.535,3YhAZVvU1yeGo1l6aLK0V6,11:23,mj apanay,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.665,0.597,0.81,0.845,0.274,0.919,0.11,78.681,3CFS6vCzVVsWL5veYusCe7,Egyptian Pools,Jinsang,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.779,0.648,0.72,0.0185,0.0881,0.0,0.0741,90.292,5viDyBHBnJHCF1XTcROFkF,so good,joan,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.599,0.815,0.595,0.0404,0.0956,3.73e-06,0.131,140.027,0DrJPe19LUJm9RqejkeHQC,Color Me In,Mokita,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.848,0.352,0.571,0.789,0.0464,0.000105,0.0865,92.991,21UPL4RXZPmg2TZ2DgWADj,Feels Like You,Faime,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.412,0.391,0.293,0.753,0.0558,0.854,0.14,65.961,6o7phyVV9ywtZ48SUd9BbI,ikigai,Idealism,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.798,0.415,0.566,0.753,0.0403,0.0,0.165,91.927,3RxaQR8u2FykPkolQJIxiE,At My Worst (Nikhita Gandhi Remix),Pink Sweat$;Nikhita Gandhi,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.407,0.736,0.348,0.0324,0.0404,5.56e-05,0.136,130.443,6WTMUBQXNEU2usO5aekg64,chandelier,creamy;untrusted;11:11 Music Group,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.627,0.525,0.207,0.892,0.0635,0.000233,0.109,98.08,4dRb7kdtBVBFzSiCqsY7wP,Forget About You,Devin Kennedy,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.563,0.678,0.568,0.544,0.0495,1.34e-06,0.117,169.963,3IqcBL5yjJK3ri0TGaL3MC,less of you,keshi,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.717,0.298,0.262,0.555,0.0394,0.00293,0.0997,116.039,3A7Etq2wGE9cYqLIma97Tt,Aphrodite,RINI,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.719,0.36,0.409,0.748,0.398,2.18e-06,0.0812,80.184,2xhGZ3WzOa3tir28y7Cb88,Falling for U,Peachy!;mxmtoon,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.542,0.0866,0.161,0.721,0.0556,0.00246,0.0962,147.808,73LdhMZm8CrXJEi2wm6um3,Nightlight,Finding Hope,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.661,0.633,0.782,0.0227,0.052,9.86e-05,0.104,104.934,2Ryp5LkAWyJwRqoFd8N7Kk,move,brb.,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.613,0.471,0.406,0.316,0.107,1.37e-06,0.117,143.064,1e2uzg2yWFPoYs0hKx65yE,Better,Pink Sweat$;Kirby,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.684,0.512,0.466,0.544,0.0525,0.0,0.097,119.901,38o5lj4mbLK34vQkJUlMrg,London,Mokita,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.603,0.296,0.076,0.103,0.0424,0.235,0.106,96.018,2Wp8cVfQ9g9Fl1e6MDxXSG,Sweater Weather (Lofi Remix),89ine,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.624,0.443,0.569,0.799,0.3,0.0,0.108,97.857,0Xzibp4sColB67CPXM7Dm2,Legends Aren't Made,Dan,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.708,0.771,0.371,0.00721,0.0394,0.164,0.277,92.986,4riBORG5X5kvQThwODPDDh,Japan - Satin Jackets Remix,Tycho;Saint Sinner;Satin Jackets,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.615,0.322,0.256,0.77,0.0282,3.39e-05,0.11,113.064,4Nk5iJrw4u7vJ6nGXosuxk,Real Thing (feat. Tori Kelly),Pink Sweat$;Tori Kelly,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.663,0.583,0.58,0.411,0.0346,0.138,0.169,81.507,5bRhKVGEj14xo6S5mHz7rh,Sunsick,Bennett Coast,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.738,0.517,0.238,0.72,0.0696,0.0439,0.168,119.024,4Rh78ubsarUiuzs60WuaU5,Scars,Kochetkovv,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.483,0.24,0.506,0.919,0.0883,0.726,0.155,95.164,5kFWqLVb9idG4f52ZVD99r,I Don't Trust Nobody - Slowed and Reverb,ZRobb;Shiloh Dynasty,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.497,0.351,0.234,0.777,0.0648,0.0,0.157,171.719,5HphhcOuLFWBj9IghbrKJB,Midnight River (feat. 6LACK),Pink Sweat$;6LACK,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.586,0.121,0.173,0.92,0.0321,0.106,0.0832,92.018,6YnthMWv62JY3ka2YAvCCh,closer,Hinshi;Ondi Vil,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.598,0.804,0.439,0.0583,0.0292,0.000544,0.198,123.02,3gruOqIpPBQq2xmmOOPfr0,Guardián,Miró,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.689,0.246,0.18,0.933,0.0379,0.0534,0.113,87.985,4ufN2o3Rf6LN5Z0XaqJXIz,January,Verzache,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.469,0.315,0.353,0.871,0.0496,0.000184,0.111,79.947,5mk76DcUc1oQqOgcczreKB,Want U Bad,Fern.,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.349,0.363,0.103,0.537,0.0394,0.000282,0.0824,169.928,3lbAZSYKVUnkHqRBH292lO,I Need U (Remix),yaeow;Kina,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.525,0.276,0.329,0.893,0.0347,0.0,0.118,125.014,4ensio3acJ17PegjBcmXVg,17 - Acoustic,Pink Sweat$,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.687,0.478,0.494,0.48,0.149,6.82e-06,0.456,137.852,4AEh58vrpgsaajUZVzzzqQ,Nobody To Love,Anthony Russo,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.803,0.75,0.628,0.0233,0.0551,3.87e-05,0.045,106.0,3lUQpvfWFcxZC3RYAVGE7F,I Feel Good,Pink Sweat$,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.59,0.443,0.198,0.726,0.0466,6.11e-06,0.387,120.025,50HURWGNsCiJw4qFDQu40X,the day i died,the bootleg boy;Rxseboy;Powfu,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.682,0.34,0.266,0.521,0.0551,0.873,0.195,134.028,4JLOUQ6885YFhUBAoCE6dL,Tabibito,Tenno,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.696,0.543,0.3,0.438,0.0454,3.29e-05,0.394,115.983,4MiZmaNIbvO7yY8UltCATD,vulnerable,dhruv,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.597,0.496,0.319,0.0839,0.0769,0.0,0.117,160.055,5IGU574p3YrKgPoSHymJHX,right here,keshi,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
0.916,0.401,0.42,0.659,0.519,5.22e-06,0.0818,141.008,3MaHYFW7xgAPIElN7ONfld,Round & Round,Sainte,chill,KAGGLE_CHILL,Chill (editorial proxy),editorial
